game_id	player_id	sector_id	tic	timestamp	x	y	z	angle	momx	momy	health	armor	ammo
13	5	18	3437	2025-03-10 13:49:38.200000	0.0000	1500.0000	13.6950	2.705263	3.7618	-2.2498	19	82	242
13	5	18	3438	2025-03-10 13:49:38.228571	0.0000	1500.0000	13.6151	2.644469	5.0271	-2.8085	21	82	244
13	5	18	3439	2025-03-10 13:49:38.257143	0.0000	1500.0000	13.5978	2.617320	3.9981	-2.2143	19	83	247
13	5	18	3440	2025-03-10 13:49:38.285714	0.0000	1500.0000	13.7365	2.734416	4.0667	-2.9167	20	82	246
13	5	18	3441	2025-03-10 13:49:38.314286	0.0000	1500.0000	13.8359	2.680210	3.8699	-1.1306	20	83	246
13	5	18	3442	2025-03-10 13:49:38.342857	0.0000	1500.0000	14.0313	2.748145	4.4565	-1.9188	20	84	244
13	5	18	3443	2025-03-10 13:49:38.371429	0.0000	1500.0000	14.2253	2.824660	7.8478	-2.4927	22	84	244
13	5	18	3444	2025-03-10 13:49:38.400000	0.0000	1500.0000	13.9466	2.840181	8.8218	-3.2114	22	84	243
13	5	18	3445	2025-03-10 13:49:38.428571	0.0000	1500.0000	13.7977	2.846072	8.0476	-1.8454	20	85	246
13	5	18	3446	2025-03-10 13:49:38.457143	0.0000	1500.0000	13.7293	2.877073	3.9061	-0.6898	21	86	247
13	5	18	3447	2025-03-10 13:49:38.485714	0.0000	1500.0000	14.2576	2.898688	5.1856	-1.2000	19	86	246
13	5	18	3448	2025-03-10 13:49:38.514286	0.0000	1500.0000	14.4994	2.929888	6.3534	-1.8391	20	87	245
13	5	18	3449	2025-03-10 13:49:38.542857	0.0000	1500.0000	14.0643	3.031256	9.1578	-1.0846	22	86	242
13	5	18	3450	2025-03-10 13:49:38.571429	0.0000	1500.0000	13.9381	3.006216	3.8323	-0.3520	24	87	243
13	5	18	3451	2025-03-10 13:49:38.600000	0.0362	1500.0000	14.0639	3.060117	0.0362	-0.1143	24	88	244
13	5	18	3452	2025-03-10 13:49:38.628571	0.0000	1500.0000	13.9969	2.965823	7.8699	-1.6553	23	87	244
13	5	18	3453	2025-03-10 13:49:38.657143	0.0000	1500.0000	14.6671	2.887168	7.9618	-1.2039	24	87	244
13	5	18	3454	2025-03-10 13:49:38.685714	0.0000	1500.0000	14.6786	2.797459	6.9536	-2.8498	22	87	245
13	5	18	3455	2025-03-10 13:49:38.714286	0.0000	1500.0000	14.6341	2.781306	5.3364	-1.8523	24	87	243
13	5	18	3456	2025-03-10 13:49:38.742857	0.0000	1500.0000	14.7784	2.873829	6.0483	-2.3132	26	86	241
13	5	18	3457	2025-03-10 13:49:38.771429	0.0000	1500.0000	14.0084	2.859773	5.4102	-1.6350	25	87	240
13	5	18	3458	2025-03-10 13:49:38.800000	0.0000	1500.0000	14.2902	2.814490	5.1352	-1.8997	23	88	243
13	5	18	3459	2025-03-10 13:49:38.828571	0.0000	1500.0000	13.6959	2.797938	4.7218	-2.2311	24	88	241
13	5	18	3460	2025-03-10 13:49:38.857143	0.0000	1500.0000	13.6704	2.801873	5.8378	-1.9629	23	87	239
13	5	18	3461	2025-03-10 13:49:38.885714	0.0000	1500.0000	12.6189	2.779850	7.2921	-2.7836	25	86	242
13	5	18	3462	2025-03-10 13:49:38.914286	0.0000	1500.0000	12.7143	2.850066	4.7285	-0.6093	23	85	239
13	5	18	3463	2025-03-10 13:49:38.942857	0.0000	1500.0000	13.0142	2.837390	3.3061	-0.5140	23	84	239
13	5	18	3464	2025-03-10 13:49:38.971429	0.0000	1500.0000	13.4328	2.804854	6.5014	-2.5167	21	84	240
13	5	18	3465	2025-03-10 13:49:39.000000	0.0000	1500.0000	12.9095	2.819901	8.2184	-2.4885	20	85	237
13	5	18	3466	2025-03-10 13:49:39.028571	0.0000	1500.0000	13.4007	2.742848	4.6395	-1.5637	22	86	234
13	5	18	3467	2025-03-10 13:49:39.057143	0.0000	1500.0000	12.9210	2.687017	7.6612	-3.8196	22	87	231
13	5	18	3468	2025-03-10 13:49:39.085714	0.0000	1500.0000	12.7829	2.716587	5.4455	-3.0519	22	86	234
13	5	18	3469	2025-03-10 13:49:39.114286	0.0000	1500.0000	12.8181	2.754306	3.4760	-2.1728	21	86	234
13	5	18	3470	2025-03-10 13:49:39.142857	0.0000	1500.0000	12.5635	2.731072	7.3230	-2.7962	23	87	236
13	5	18	3471	2025-03-10 13:49:39.171429	0.0000	1500.0000	12.7614	2.654022	6.7717	-3.8947	25	86	238
13	5	18	3472	2025-03-10 13:49:39.200000	0.0000	1500.0000	13.1175	2.663548	6.3722	-4.3632	23	85	241
13	5	18	3473	2025-03-10 13:49:39.228571	0.0000	1500.0000	12.4514	2.681843	6.7846	-2.8493	22	84	244
13	5	18	3474	2025-03-10 13:49:39.257143	0.0000	1500.0000	12.2331	2.687306	7.7088	-4.1369	22	83	245
13	5	18	3475	2025-03-10 13:49:39.285714	0.0000	1500.0000	12.4701	2.617434	5.7913	-3.2128	20	82	245
13	5	18	3476	2025-03-10 13:49:39.314286	0.0000	1500.0000	12.7741	2.558017	4.6597	-3.1873	20	81	246
13	5	18	3477	2025-03-10 13:49:39.342857	0.0000	1500.0000	12.5813	2.568753	7.5797	-5.6897	20	82	246
13	5	18	3478	2025-03-10 13:49:39.371429	0.0000	1500.0000	12.5706	2.605530	4.5285	-3.2005	19	83	248
13	5	18	3479	2025-03-10 13:49:39.400000	0.0000	1500.0000	12.6985	2.639346	8.1190	-3.8309	19	83	248
13	5	18	3480	2025-03-10 13:49:39.428571	0.0000	1500.0000	13.2688	2.626591	5.3960	-3.3114	21	82	250
13	5	18	3481	2025-03-10 13:49:39.457143	0.0000	1500.0000	13.5306	2.693369	5.5483	-3.0401	23	82	251
13	5	18	3482	2025-03-10 13:49:39.485714	0.0000	1500.0000	13.6655	2.643614	5.6078	-3.0067	25	83	251
13	5	18	3483	2025-03-10 13:49:39.514286	0.0000	1500.0000	14.5483	2.661923	5.7171	-2.4470	25	82	254
13	5	18	3484	2025-03-10 13:49:39.542857	0.0000	1500.0000	14.5343	2.641278	6.3855	-3.3861	24	81	253
13	5	18	3485	2025-03-10 13:49:39.571429	0.0000	1500.0000	14.6626	2.680322	8.3664	-4.6885	22	81	256
13	5	18	3486	2025-03-10 13:49:39.600000	0.0000	1500.0000	14.6032	2.690212	5.9442	-4.0839	20	82	255
13	5	18	3487	2025-03-10 13:49:39.628571	0.0000	1500.0000	14.0353	2.669707	3.2644	-1.5289	22	81	253
13	5	18	3488	2025-03-10 13:49:39.657143	0.0000	1500.0000	13.4488	2.627819	5.0322	-3.4124	24	82	256
13	5	18	3489	2025-03-10 13:49:39.685714	0.0000	1500.0000	13.6938	2.596723	1.9108	-1.9371	22	83	253
13	5	18	3490	2025-03-10 13:49:39.714286	0.0000	1500.0000	13.4939	2.616064	6.5943	-3.0812	21	84	250
13	5	18	3491	2025-03-10 13:49:39.742857	0.0000	1500.0000	13.0577	2.619119	3.8743	-2.9275	20	84	252
13	5	18	3492	2025-03-10 13:49:39.771429	0.0000	1500.0000	12.5825	2.619780	4.0857	-1.5232	20	84	255
13	5	18	3493	2025-03-10 13:49:39.800000	0.0000	1500.0000	13.2643	2.605474	3.4467	-1.8245	20	84	252
13	5	18	3494	2025-03-10 13:49:39.828571	0.0000	1500.0000	13.2925	2.680109	8.2992	-2.9841	18	84	252
13	5	18	3495	2025-03-10 13:49:39.857143	0.0000	1500.0000	13.0738	2.649179	3.4423	-1.6896	16	84	249
13	5	18	3496	2025-03-10 13:49:39.885714	0.0000	1500.0000	13.4511	2.643573	7.1660	-3.7021	17	85	251
13	5	18	3497	2025-03-10 13:49:39.914286	0.0000	1500.0000	13.3714	2.662457	6.5359	-3.8250	15	86	254
13	5	18	3498	2025-03-10 13:49:39.942857	0.0000	1500.0000	13.0463	2.754179	6.9811	-2.6115	16	86	251
13	5	18	3499	2025-03-10 13:49:39.971429	0.0000	1500.0000	13.0133	2.799323	5.7059	-1.5938	15	87	252
13	5	18	3500	2025-03-10 13:49:40.000000	0.0000	1500.0000	13.5844	2.764976	3.1164	-1.0052	14	87	250
13	5	18	3501	2025-03-10 13:49:40.028571	0.0000	1500.0000	13.5549	2.684749	3.8488	-2.4785	13	86	253
13	5	18	3502	2025-03-10 13:49:40.057143	0.0000	1500.0000	13.9256	2.702722	3.4112	-0.5863	12	87	251
13	5	18	3503	2025-03-10 13:49:40.085714	0.0000	1500.0000	13.9492	2.768656	1.0340	-0.8647	12	86	251
13	5	18	3504	2025-03-10 13:49:40.114286	0.0000	1500.0000	13.9210	2.748879	6.7050	-1.9558	12	85	249
13	5	18	3505	2025-03-10 13:49:40.142857	0.0000	1500.0000	14.3749	2.750990	1.7900	-1.6838	11	86	249
13	5	18	3506	2025-03-10 13:49:40.171429	0.0000	1500.0000	14.8245	2.755141	1.2171	-1.5102	9	86	248
13	5	18	3507	2025-03-10 13:49:40.200000	0.0000	1500.0000	15.0336	2.718524	4.1799	-2.5757	7	85	250
13	5	18	3508	2025-03-10 13:49:40.228571	0.0000	1500.0000	15.1938	2.756491	7.6646	-3.4922	5	85	250
13	5	18	3509	2025-03-10 13:49:40.257143	0.0000	1500.0000	15.0660	2.700680	4.7420	-2.1684	6	84	247
13	5	18	3510	2025-03-10 13:49:40.285714	0.0000	1500.0000	15.4210	2.667476	4.0303	-1.8224	6	84	246
13	5	18	3511	2025-03-10 13:49:40.314286	0.0000	1500.0000	15.6153	2.702942	4.8149	-2.9611	5	83	247
13	5	18	3512	2025-03-10 13:49:40.342857	0.0000	1500.0000	15.1683	2.757600	7.5744	-3.1755	7	83	247
13	5	18	3513	2025-03-10 13:49:40.371429	0.0000	1500.0000	15.4911	2.781439	5.0251	-1.8484	9	84	246
13	5	18	3514	2025-03-10 13:49:40.400000	0.0000	1500.0000	15.3730	2.739406	4.4771	-2.1530	8	85	243
13	5	18	3515	2025-03-10 13:49:40.428571	0.0000	1500.0000	15.2629	2.808762	3.5534	-1.3294	10	86	243
13	5	18	3516	2025-03-10 13:49:40.457143	0.0000	1500.0000	15.0965	2.708152	2.9283	-1.9808	12	86	245
13	5	18	3517	2025-03-10 13:49:40.485714	0.0000	1500.0000	15.4507	2.628986	5.9043	-3.9583	14	86	247
13	5	18	3518	2025-03-10 13:49:40.514286	0.0000	1500.0000	15.9152	2.695275	3.2662	-1.5708	14	87	247
13	5	18	3519	2025-03-10 13:49:40.542857	0.0000	1500.0000	15.3442	2.697036	8.5900	-3.3273	16	86	246
13	5	18	3520	2025-03-10 13:49:40.571429	0.0000	1500.0000	15.4273	2.682959	6.9362	-3.4653	17	86	247
13	5	18	3521	2025-03-10 13:49:40.600000	0.0000	1500.0000	15.6147	2.799735	4.8074	-1.1628	15	85	248
13	5	18	3522	2025-03-10 13:49:40.628571	0.0000	1500.0000	15.4651	2.821258	6.3530	-3.0337	14	84	251
13	5	18	3523	2025-03-10 13:49:40.657143	0.0000	1500.0000	14.8898	2.868625	7.1753	-2.2269	15	84	251
13	5	18	3524	2025-03-10 13:49:40.685714	0.0000	1500.0000	14.8227	2.902368	4.9545	-1.6346	14	84	252
13	5	18	3525	2025-03-10 13:49:40.714286	0.0000	1500.0000	14.9232	2.887768	6.2932	-1.5315	13	83	249
13	5	18	3526	2025-03-10 13:49:40.742857	0.0000	1500.0000	15.2503	2.958054	9.5762	-3.2902	11	82	251
13	5	18	3527	2025-03-10 13:49:40.771429	0.0000	1500.0000	15.5319	2.975737	7.2044	-1.7155	11	82	250
13	5	18	3528	2025-03-10 13:49:40.800000	0.0000	1500.0000	15.5884	2.985520	2.7228	-0.8145	12	81	248
13	5	18	3529	2025-03-10 13:49:40.828571	0.0000	1500.0000	15.6443	2.950972	4.8886	-0.7503	14	81	245
13	5	18	3530	2025-03-10 13:49:40.857143	0.0000	1500.0000	15.5424	2.968229	4.4066	-0.9760	15	82	243
13	5	18	3531	2025-03-10 13:49:40.885714	0.0000	1500.0000	15.1164	2.998168	5.3721	-0.2710	14	83	244
13	5	18	3532	2025-03-10 13:49:40.914286	0.0000	1500.0000	14.7738	2.994665	7.4572	-0.6810	13	82	244
13	5	18	3533	2025-03-10 13:49:40.942857	0.0000	1500.0000	14.7408	2.971622	2.7469	-0.9311	14	83	247
13	5	18	3534	2025-03-10 13:49:40.971429	0.0000	1500.0000	15.2588	2.964823	8.9310	-1.6001	16	84	247
13	5	18	3535	2025-03-10 13:49:41.000000	0.0000	1500.0000	14.7906	2.986123	3.2997	-0.2808	14	85	245
13	5	18	3536	2025-03-10 13:49:41.028571	0.0000	1500.0000	14.8512	3.014584	9.2265	-2.1587	16	86	244
13	5	18	3537	2025-03-10 13:49:41.057143	0.0000	1500.0000	14.7885	3.025666	3.4222	-0.4352	16	86	245
13	5	18	3538	2025-03-10 13:49:41.085714	0.0000	1500.0000	14.8446	3.045300	5.2913	-0.9013	17	85	247
13	5	18	3539	2025-03-10 13:49:41.114286	0.0000	1500.0000	15.1875	3.074872	5.3773	-0.3708	15	86	245
13	5	17	3540	2025-03-10 13:49:41.142857	0.0000	1499.6911	15.3855	3.106334	3.5291	-0.3089	13	85	248
13	5	17	3541	2025-03-10 13:49:41.171429	0.0000	1498.9430	15.7578	3.096712	6.1242	-0.7480	11	86	247
13	5	17	3542	2025-03-10 13:49:41.200000	0.0000	1498.2473	15.5584	3.125903	4.9530	-0.6957	9	87	248
13	5	17	3543	2025-03-10 13:49:41.228571	0.0000	1498.0237	14.9469	3.161355	4.5044	-0.2237	10	88	249
13	5	17	3544	2025-03-10 13:49:41.257143	0.0000	1498.0687	14.8604	3.137208	8.5775	0.0451	10	89	249
13	5	17	3545	2025-03-10 13:49:41.285714	0.0000	1498.4228	15.0300	3.138661	3.9489	0.3541	8	88	248
13	5	17	3546	2025-03-10 13:49:41.314286	0.0000	1498.6569	14.6121	3.122254	6.8446	0.2341	10	87	249
13	5	17	3547	2025-03-10 13:49:41.342857	0.0000	1498.6876	14.6535	3.097392	6.1271	0.0306	12	86	250
13	5	17	3548	2025-03-10 13:49:41.371429	0.0000	1499.9902	14.7435	3.116769	6.2772	1.3026	10	85	248
13	5	18	3549	2025-03-10 13:49:41.400000	0.0000	1500.0000	14.9577	3.115336	3.9081	-0.2065	12	85	251
13	5	17	3550	2025-03-10 13:49:41.428571	0.0000	1499.1231	15.2181	3.207407	6.2763	-0.8769	13	85	249
13	5	17	3551	2025-03-10 13:49:41.457143	0.0000	1499.1069	15.2319	3.238467	7.4805	-0.0162	14	86	251
13	5	17	3552	2025-03-10 13:49:41.485714	0.0000	1498.7419	15.2419	3.294202	7.9461	-0.3650	15	85	249
13	5	17	3553	2025-03-10 13:49:41.514286	0.0000	1498.1367	15.2996	3.334362	7.8142	-0.6052	13	86	246
13	5	17	3554	2025-03-10 13:49:41.542857	0.0000	1496.4723	14.8017	3.391951	6.0903	-1.6645	11	85	244
13	5	17	3555	2025-03-10 13:49:41.571429	0.0000	1495.8199	15.5742	3.448764	4.2335	-0.6524	10	85	243
13	5	17	3556	2025-03-10 13:49:41.600000	0.0000	1494.5269	15.8987	3.443961	6.0470	-1.2930	10	84	240
13	5	17	3557	2025-03-10 13:49:41.628571	0.0000	1492.8762	15.9525	3.554094	5.1774	-1.6507	8	85	239
13	5	17	3558	2025-03-10 13:49:41.657143	0.0000	1490.3170	15.7148	3.526470	7.2202	-2.5592	10	85	242
13	5	17	3559	2025-03-10 13:49:41.685714	0.0000	1487.5168	15.3083	3.495446	6.7957	-2.8001	12	84	243
13	5	17	3560	2025-03-10 13:49:41.714286	0.0000	1486.2948	15.0757	3.358655	6.9691	-1.2220	12	83	246
13	5	17	3561	2025-03-10 13:49:41.742857	0.0000	1485.5570	15.1135	3.281491	5.2819	-0.7379	13	84	249
13	5	17	3562	2025-03-10 13:49:41.771429	0.0000	1484.6787	15.3935	3.239119	6.7556	-0.8782	14	84	246
13	5	17	3563	2025-03-10 13:49:41.800000	0.0000	1485.0895	15.6923	3.088064	10.3341	0.4108	16	83	245
13	5	17	3564	2025-03-10 13:49:41.828571	0.0000	1485.7770	15.4543	3.082144	7.2924	0.6875	17	82	243
13	5	17	3565	2025-03-10 13:49:41.857143	0.0000	1486.4765	15.1075	3.109053	9.1512	0.6995	18	83	244
13	5	17	3566	2025-03-10 13:49:41.885714	0.0000	1486.2146	15.2132	3.169557	1.2552	-0.2619	20	83	247
13	5	17	3567	2025-03-10 13:49:41.914286	0.0000	1485.3607	15.7167	3.198874	6.3966	-0.8539	20	84	250
13	5	17	3568	2025-03-10 13:49:41.942857	0.0000	1485.0832	15.5106	3.219211	10.3493	-0.2775	22	83	250
13	5	17	3569	2025-03-10 13:49:41.971429	0.0000	1485.1373	15.1421	3.213772	6.0611	0.0541	20	82	251
13	5	17	3570	2025-03-10 13:49:42.000000	0.0000	1484.1119	14.6722	3.244658	4.4548	-1.0254	22	82	254
13	5	17	3571	2025-03-10 13:49:42.028571	0.0000	1484.4822	14.5365	3.167967	6.3901	0.3703	20	82	252
13	5	17	3572	2025-03-10 13:49:42.057143	0.0000	1483.8880	14.5423	3.225125	7.3854	-0.5942	21	81	255
13	5	17	3573	2025-03-10 13:49:42.085714	0.0000	1481.8121	14.3423	3.308221	8.1861	-2.0759	23	81	256
13	5	17	3574	2025-03-10 13:49:42.114286	0.0000	1480.3725	14.1844	3.306218	7.7096	-1.4397	22	82	257
13	5	17	3575	2025-03-10 13:49:42.142857	0.0000	1479.0364	13.9821	3.375342	5.9734	-1.3360	23	82	254
13	5	17	3576	2025-03-10 13:49:42.171429	0.0000	1476.9497	14.1615	3.453086	5.8276	-2.0867	23	81	254
13	5	17	3577	2025-03-10 13:49:42.200000	0.0000	1475.0569	14.3527	3.435596	6.6170	-1.8929	22	82	254
13	5	17	3578	2025-03-10 13:49:42.228571	0.0000	1472.8403	14.5025	3.424189	6.0536	-2.2166	23	82	252
13	5	17	3579	2025-03-10 13:49:42.257143	0.0000	1471.2951	15.1158	3.453417	5.0104	-1.5452	21	83	253
13	5	17	3580	2025-03-10 13:49:42.285714	0.0000	1467.7163	15.2769	3.555621	5.2111	-3.5787	21	84	250
13	5	17	3581	2025-03-10 13:49:42.314286	0.0000	1464.3059	14.7981	3.503342	5.7494	-3.4104	20	83	248
13	5	17	3582	2025-03-10 13:49:42.342857	0.0000	1462.7155	15.0585	3.458719	4.6857	-1.5903	22	82	249
13	5	17	3583	2025-03-10 13:49:42.371429	0.0000	1460.3359	14.7625	3.508215	5.3797	-2.3797	22	83	250
13	5	17	3584	2025-03-10 13:49:42.400000	0.0000	1458.3027	14.8126	3.480421	7.3446	-2.0332	21	84	252
13	5	17	3585	2025-03-10 13:49:42.428571	0.0000	1455.8984	15.0694	3.492692	7.4575	-2.4043	20	84	254
13	5	17	3586	2025-03-10 13:49:42.457143	0.0000	1453.8080	14.2245	3.492464	9.0985	-2.0903	19	84	253
13	5	17	3587	2025-03-10 13:49:42.485714	0.0000	1451.0407	14.3941	3.506315	8.2036	-2.7673	18	85	256
13	5	17	3588	2025-03-10 13:49:42.514286	0.0000	1450.8455	14.5176	3.456860	0.7308	-0.1953	19	85	255
13	5	17	3589	2025-03-10 13:49:42.542857	0.0000	1450.0943	14.4119	3.368981	5.4857	-0.7511	21	86	253
13	5	17	3590	2025-03-10 13:49:42.571429	0.0000	1448.0494	14.5347	3.404079	6.3630	-2.0449	22	87	252
13	5	17	3591	2025-03-10 13:49:42.600000	0.0000	1446.0788	14.1437	3.447989	6.0146	-1.9707	24	86	249
13	5	17	3592	2025-03-10 13:49:42.628571	0.0000	1443.5443	13.7829	3.360357	7.9077	-2.5345	23	87	252
13	5	17	3593	2025-03-10 13:49:42.657143	0.0000	1440.8392	14.0144	3.435951	5.4832	-2.7051	21	88	249
13	5	17	3594	2025-03-10 13:49:42.685714	0.0000	1438.7855	13.5883	3.418168	4.1542	-2.0537	19	89	252
13	5	17	3595	2025-03-10 13:49:42.714286	0.0000	1435.5114	13.5588	3.463896	9.2389	-3.2741	18	90	252
13	5	17	3596	2025-03-10 13:49:42.742857	0.0000	1432.2928	12.9385	3.512432	8.6376	-3.2185	19	91	254
13	5	17	3597	2025-03-10 13:49:42.771429	0.0000	1430.6938	12.8275	3.472105	5.1684	-1.5991	21	92	254
13	5	17	3598	2025-03-10 13:49:42.800000	0.0000	1428.2090	13.2040	3.469169	8.1451	-2.4848	22	92	257
13	5	17	3599	2025-03-10 13:49:42.828571	0.0000	1427.4200	13.2948	3.471102	1.8524	-0.7890	22	92	257
13	5	17	3600	2025-03-10 13:49:42.857143	0.0000	1425.9252	13.4656	3.537436	4.9716	-1.4948	22	91	256
13	5	17	3601	2025-03-10 13:49:42.885714	0.0000	1423.2086	13.5034	3.572344	3.7538	-2.7165	24	92	256
13	5	17	3602	2025-03-10 13:49:42.914286	0.0000	1421.4966	13.1347	3.547595	5.2172	-1.7120	25	91	258
13	5	17	3603	2025-03-10 13:49:42.942857	0.0000	1418.2485	13.4009	3.619583	6.7342	-3.2481	27	91	255
13	5	17	3604	2025-03-10 13:49:42.971429	0.0000	1415.3394	13.4943	3.596344	4.1708	-2.9091	27	92	257
13	5	17	3605	2025-03-10 13:49:43.000000	0.0000	1413.8578	13.8435	3.595639	3.7316	-1.4816	25	92	254
13	5	17	3606	2025-03-10 13:49:43.028571	0.0000	1411.4058	13.3881	3.639550	3.9747	-2.4520	26	93	252
13	5	17	3607	2025-03-10 13:49:43.057143	0.0000	1408.2552	13.2698	3.586371	7.2654	-3.1506	28	92	250
13	5	17	3608	2025-03-10 13:49:43.085714	0.0000	1406.5300	12.8487	3.551949	6.1202	-1.7253	29	92	249
13	5	17	3609	2025-03-10 13:49:43.114286	0.0000	1405.1521	12.8475	3.496903	4.4965	-1.3779	30	93	252
13	5	17	3610	2025-03-10 13:49:43.142857	0.0000	1402.7279	13.0582	3.573205	6.9020	-2.4242	31	93	250
13	5	17	3611	2025-03-10 13:49:43.171429	0.0000	1401.2165	12.8405	3.509820	3.9907	-1.5113	31	94	252
13	5	17	3612	2025-03-10 13:49:43.200000	0.0000	1398.8749	12.7760	3.546624	5.5617	-2.3416	30	94	254
13	5	17	3613	2025-03-10 13:49:43.228571	0.0000	1399.1071	12.8309	3.469957	1.9770	0.2322	28	93	252
13	5	17	3614	2025-03-10 13:49:43.257143	0.0000	1396.7659	12.5742	3.390675	11.2970	-2.3412	29	93	254
13	5	17	3615	2025-03-10 13:49:43.285714	0.0000	1394.4838	12.5624	3.444070	5.6052	-2.2821	29	93	251
13	5	17	3616	2025-03-10 13:49:43.314286	0.0000	1392.4101	13.3322	3.454651	6.9808	-2.0737	29	94	250
13	5	17	3617	2025-03-10 13:49:43.342857	0.0000	1390.1360	13.2974	3.419543	7.3006	-2.2741	27	94	253
13	5	17	3618	2025-03-10 13:49:43.371429	0.0000	1388.7004	13.2206	3.367464	7.0943	-1.4357	27	95	251
13	5	17	3619	2025-03-10 13:49:43.400000	0.0000	1386.9398	13.1700	3.389138	6.4774	-1.7606	27	95	251
13	5	17	3620	2025-03-10 13:49:43.428571	0.0000	1385.5354	13.0608	3.401378	7.0566	-1.4044	27	96	252
13	5	17	3621	2025-03-10 13:49:43.457143	0.0000	1383.3894	12.8919	3.394810	8.2847	-2.1461	29	96	254
13	5	17	3622	2025-03-10 13:49:43.485714	0.0000	1381.5804	12.8871	3.380039	5.9334	-1.8089	28	95	254
13	5	17	3623	2025-03-10 13:49:43.514286	0.0000	1380.5261	12.7642	3.399923	2.9607	-1.0544	27	94	255
13	5	17	3624	2025-03-10 13:49:43.542857	0.0000	1378.7965	12.6802	3.389954	5.9433	-1.7296	26	95	252
13	5	17	3625	2025-03-10 13:49:43.571429	0.0000	1376.9439	12.8822	3.416675	4.9042	-1.8526	26	95	249
13	5	17	3626	2025-03-10 13:49:43.600000	0.0000	1375.4637	13.0791	3.466621	6.3697	-1.4801	27	96	250
13	5	17	3627	2025-03-10 13:49:43.628571	0.0000	1372.8070	12.8357	3.440949	9.5551	-2.6567	28	96	250
13	5	17	3628	2025-03-10 13:49:43.657143	0.0000	1371.6999	12.9343	3.452154	3.6230	-1.1071	30	97	250
13	5	17	3629	2025-03-10 13:49:43.685714	0.0000	1368.8137	12.5962	3.441846	8.7472	-2.8862	31	96	248
13	5	17	3630	2025-03-10 13:49:43.714286	0.0000	1366.8972	12.5877	3.404315	3.2062	-1.9165	30	97	247
13	5	17	3631	2025-03-10 13:49:43.742857	0.0000	1366.4175	12.3162	3.419724	3.7344	-0.4797	29	98	246
13	5	17	3632	2025-03-10 13:49:43.771429	0.0000	1365.6876	12.3589	3.376517	1.8639	-0.7299	30	97	246
13	5	17	3633	2025-03-10 13:49:43.800000	0.0000	1365.2057	12.7200	3.292956	6.7812	-0.4819	32	97	246
13	5	17	3634	2025-03-10 13:49:43.828571	0.0000	1363.2176	12.5460	3.333337	6.9413	-1.9881	30	98	243
13	5	17	3635	2025-03-10 13:49:43.857143	0.0000	1361.0389	12.8891	3.380894	5.0342	-2.1788	31	98	240
13	5	17	3636	2025-03-10 13:49:43.885714	0.0000	1358.3406	13.2732	3.434272	11.4232	-2.6983	30	98	240
13	5	17	3637	2025-03-10 13:49:43.914286	0.0000	1356.2846	13.7242	3.440648	7.7071	-2.0560	28	97	237
13	5	17	3638	2025-03-10 13:49:43.942857	0.0000	1353.9814	14.0544	3.430050	5.1211	-2.3032	28	96	235
13	5	17	3639	2025-03-10 13:49:43.971429	0.0000	1352.2060	13.9530	3.440837	6.3378	-1.7754	28	96	233
13	5	17	3640	2025-03-10 13:49:44.000000	0.0000	1351.0010	14.2925	3.488279	4.7404	-1.2051	30	97	231
13	5	17	3641	2025-03-10 13:49:44.028571	0.0000	1347.9729	14.5317	3.472014	7.8653	-3.0281	30	97	229
13	5	17	3642	2025-03-10 13:49:44.057143	0.0000	1345.1708	14.5790	3.455498	8.4403	-2.8021	29	96	229
13	5	17	3643	2025-03-10 13:49:44.085714	0.0000	1343.2158	14.6037	3.457155	8.4024	-1.9550	31	97	231
13	5	17	3644	2025-03-10 13:49:44.114286	0.0000	1340.8063	14.6455	3.544271	5.1550	-2.4095	31	96	228
13	5	17	3645	2025-03-10 13:49:44.142857	0.0000	1337.0854	14.7171	3.503154	8.1754	-3.7210	30	97	227
13	5	17	3646	2025-03-10 13:49:44.171429	0.0000	1334.8396	15.3134	3.450239	5.8037	-2.2458	28	98	226
13	5	17	3647	2025-03-10 13:49:44.200000	0.0000	1331.9569	15.4523	3.468758	9.8566	-2.8827	29	97	225
13	5	17	3648	2025-03-10 13:49:44.228571	0.0000	1330.8922	15.8933	3.390205	3.4805	-1.0647	29	98	227
13	5	17	3649	2025-03-10 13:49:44.257143	0.0000	1327.5937	15.8768	3.476428	8.6215	-3.2985	27	97	225
13	5	17	3650	2025-03-10 13:49:44.285714	0.0000	1326.4544	15.8361	3.402109	7.3909	-1.1392	26	98	223
13	5	17	3651	2025-03-10 13:49:44.314286	0.0000	1325.7284	15.8697	3.297351	3.6979	-0.7260	24	97	223
13	5	17	3652	2025-03-10 13:49:44.342857	0.0000	1324.5182	15.8504	3.338356	5.4140	-1.2103	26	98	222
13	5	17	3653	2025-03-10 13:49:44.371429	0.0000	1323.5644	15.9955	3.353140	6.0194	-0.9537	24	99	219
13	5	17	3654	2025-03-10 13:49:44.400000	0.0000	1320.7667	16.0106	3.366649	8.7355	-2.7977	23	99	216
13	5	17	3655	2025-03-10 13:49:44.428571	0.0000	1318.5843	16.3356	3.455643	5.1189	-2.1824	23	100	219
13	5	17	3656	2025-03-10 13:49:44.457143	0.0000	1317.2066	16.0151	3.461336	4.3373	-1.3777	22	100	218
13	5	17	3657	2025-03-10 13:49:44.485714	0.0000	1314.5859	16.1000	3.481379	7.6639	-2.6207	22	100	217
